time_stamp,Tair,Tsurf,5.8 cm,0 cm,-15 cm
2018-11-11 20:00:00,-19.71183,-23.43473,-15.5590108843238,-12.1588962890901,-11.14
2018-11-11 21:00:00,-20.0066,-26.25739,-15.6559375829311,-12.2048119501503,-11.14
2018-11-11 22:00:00,-20.21922,-26.50792,-16.3001600602192,-12.2575757427074,-11.14
2018-11-11 23:00:00,-21.69165,-25.28083,-17.0146658874527,-12.3428669310063,-11.17
2018-11-12 00:00:00,-22.06545,-29.08347,-17.2949923568914,-12.4303160996246,-11.18
2018-11-12 01:00:00,-22.47005,-27.14567,-17.6903238993231,-12.5111903817738,-11.21
2018-11-12 02:00:00,-22.4794,-23.31087,-17.695492545295,-12.5851405890012,-11.23
2018-11-12 03:00:00,-21.69942,-22.2775,-17.2102266139634,-12.6070614541378,-11.27
2018-11-12 04:00:00,-22.70881,-25.78322,-16.8616285102972,-12.6070614541378,-11.3
2018-11-12 05:00:00,-22.87751,-28.4582,-17.0501365811793,-12.6237341435352,-11.32
2018-11-12 06:00:00,-23.67358,-29.84934,-17.4727665200221,-12.6571368481058,-11.33
2018-11-12 07:00:00,-23.51848,-28.88212,-17.8586419045972,-12.7078621246159,-11.35
2018-11-12 08:00:00,-24.03811,-29.37915,-18.1368354178209,-12.765596416667,-11.37
2018-11-12 09:00:00,-24.11706,-29.10405,-18.4478570503062,-12.826253865053,-11.4
2018-11-12 10:00:00,-24.25165,-28.99778,-18.569643468685,-12.8878699494968,-11.43
2018-11-12 11:00:00,-23.98052,-27.66353,-18.6149826833059,-12.9405865186374,-11.47
2018-11-12 12:00:00,-26.95347,-30.84279,-18.7771482558009,-12.9894048215112,-11.5
2018-11-12 13:00:00,-25.9528,-26.99198,-18.5825657419078,-13.0315587470426,-11.54
2018-11-12 14:00:00,-24.93042,-24.93252,-18.0291583148849,-13.0408211928319,-11.56
2018-11-12 15:00:00,-25.07771,-27.70833,-17.6676672038918,-13.0217413998783,-11.59
2018-11-12 16:00:00,-25.29084,-26.11915,-17.8883707502872,-13.0212862114695,-11.6
2018-11-12 17:00:00,-24.78236,-23.71945,-17.7043832544172,-13.0412885718809,-11.62
2018-11-12 18:00:00,-24.06349,-23.70796,-17.310809050748,-13.0158120540046,-11.62
2018-11-12 19:00:00,-23.62753,-22.93553,-16.9958035649044,-12.9875928164598,-11.62
2018-11-12 20:00:00,-22.56869,-22.75268,-16.7374458466212,-12.9527331805804,-11.62
2018-11-12 21:00:00,-21.09494,-21.65238,-16.4617574097417,-12.9186680475887,-11.62
2018-11-12 22:00:00,-19.80786,-20.1286,-16.0424615293557,-12.8629650270226,-11.63
2018-11-12 23:00:00,-20.97288,-20.88282,-15.8001078494925,-12.8000082160709,-11.6
2018-11-13 00:00:00,-20.31397,-19.56522,-15.7763350351884,-12.7545317058267,-11.6
2018-11-13 01:00:00,-18.90709,-19.18308,-15.5687195571197,-12.7211651361454,-11.57
2018-11-13 02:00:00,-18.86037,-19.41666,-15.388969607787,-12.6722298634325,-11.56
2018-11-13 03:00:00,-18.88565,-19.55135,-15.4515531824439,-12.6249893302135,-11.55
2018-11-13 04:00:00,-18.93235,-19.51365,-15.5117804077632,-12.6010114424244,-11.52
2018-11-13 05:00:00,-19.27501,-19.8612,-15.2185219450005,-12.5580995400558,-11.51
2018-11-13 06:00:00,-19.32403,-19.89365,-15.2537177454299,-12.5295762100358,-11.49
2018-11-13 07:00:00,-19.67328,-20.1189,-15.2695525370361,-12.5065364245434,-11.48
2018-11-13 08:00:00,-19.61728,-20.5106,-15.2137946247676,-12.4921675095848,-11.47
2018-11-13 09:00:00,-20.2595,-21.06265,-15.4622198596697,-12.4750662833509,-11.44
2018-11-13 10:00:00,-21.48062,-23.12839,-15.9838981251532,-12.514062174722,-11.44
2018-11-13 11:00:00,-21.62409,-24.94273,-15.759348526567,-12.5287149182944,-11.42
2018-11-13 12:00:00,-22.35926,-27.31516,-16.0762098121632,-12.5261671443177,-11.41
2018-11-13 13:00:00,-23.13296,-26.32448,-16.8341976294885,-12.5675291335941,-11.41
2018-11-13 14:00:00,-23.49219,-28.19948,-17.4073256377029,-12.6349993629431,-11.41
2018-11-13 15:00:00,-23.53401,-27.12918,-17.7726748996565,-12.709812895577,-11.43
2018-11-13 16:00:00,-23.3525,-24.88418,-17.8040015470758,-12.7711232617366,-11.45
2018-11-13 17:00:00,-23.82394,-26.19709,-17.7563780727691,-12.8109138243311,-11.48
2018-11-13 18:00:00,-24.00254,-26.53356,-17.668941499282,-12.8468628179279,-11.51
2018-11-13 19:00:00,-24.03811,-27.34852,-17.8202565373242,-12.8775620830348,-11.54
2018-11-13 20:00:00,-24.50393,-29.63495,-17.9702630537254,-12.9181208603875,-11.56
2018-11-13 21:00:00,-24.47973,-30.87889,-18.3964558365361,-12.9634886978798,-11.59
2018-11-13 22:00:00,-25.52349,-32.36251,-18.9500328163859,-13.0303904362006,-11.61
2018-11-13 23:00:00,-25.5724,-32.00523,-19.3753525397875,-13.1093879215424,-11.65
2018-11-14 00:00:00,-25.89349,-31.67034,-19.6800334337233,-13.1929751475437,-11.69
2018-11-14 01:00:00,-26.40665,-33.02238,-19.8475855523319,-13.2736594614877,-11.74
2018-11-14 02:00:00,-26.68277,-32.98887,-19.7153305910308,-13.3390757196921,-11.79
2018-11-14 03:00:00,-26.33033,-31.83226,-19.6545948291407,-13.3824118141356,-11.84
2018-11-14 04:00:00,-26.60863,-31.12028,-19.8195655089222,-13.4324535978938,-11.88
2018-11-14 05:00:00,-26.15637,-28.86403,-19.6248897661492,-13.4730646786185,-11.92
2018-11-14 06:00:00,-25.94185,-30.58091,-19.2412467012508,-13.4996124916774,-11.97
2018-11-14 07:00:00,-26.98334,-33.31464,-19.3706484612201,-13.5053857824722,-12
2018-11-14 08:00:00,-26.7513,-33.46912,-19.8797499351729,-13.5525030912833,-12.03
2018-11-14 09:00:00,-27.40018,-33.54236,-20.2308447304891,-13.6176761445588,-12.07
2018-11-14 10:00:00,-27.08393,-32.54794,-20.5277456528693,-13.6875394907829,-12.11
2018-11-14 11:00:00,-27.8096,-32.80888,-20.6603152988937,-13.7516687222565,-12.16
2018-11-14 12:00:00,-27.59432,-32.74037,-20.9361518258457,-13.821882268783,-12.2
2018-11-14 13:00:00,-28.6862,-35.3782,-20.9738569272631,-13.9000373443182,-12.25
2018-11-14 14:00:00,-28.99418,-35.24754,-21.1104418126521,-13.9571446788948,-12.3
2018-11-14 15:00:00,-29.5196,-35.47081,-21.3291022621807,-14.0241837095922,-12.35
2018-11-14 16:00:00,-29.40931,-34.13666,-21.5126210863055,-14.0846119701201,-12.4
2018-11-14 17:00:00,-29.79968,-35.24255,-21.721791230768,-14.1548149780146,-12.45
2018-11-14 18:00:00,-29.4566,-34.93914,-21.7178194913747,-14.2122076864498,-12.49
2018-11-14 19:00:00,-30.10832,-35.14102,-21.7787901335911,-14.2669480795275,-12.55
2018-11-14 20:00:00,-30.03796,-34.90075,-21.8493223815188,-14.3217819928842,-12.6
2018-11-14 21:00:00,-31.3239,-36.14677,-22.2022166369584,-14.3962865197307,-12.65
2018-11-14 22:00:00,-31.71541,-36.12077,-22.0294422272957,-14.4519182132306,-12.7
2018-11-14 23:00:00,-30.76473,-35.39979,-22.104212654737,-14.4947204974276,-12.75
2018-11-15 00:00:00,-31.9006,-37.29409,-22.8788375271,-14.5743157037713,-12.8
2018-11-15 01:00:00,-32.00146,-37.06044,-22.5116580346485,-14.6610371838669,-12.85
2018-11-15 02:00:00,-31.2171,-36.53394,-22.4673053924248,-14.6945839505041,-12.91
2018-11-15 03:00:00,-31.6918,-37.67663,-22.6425543691718,-14.7361227419823,-12.95
2018-11-15 04:00:00,-32.86734,-37.60009,-22.8397966661296,-14.8090908355398,-13
2018-11-15 05:00:00,-31.41753,-37.6481,-22.9133488732605,-14.8647103464848,-13.05
2018-11-15 06:00:00,-31.78509,-37.51552,-22.8740401342892,-14.9052889287557,-13.1
2018-11-15 07:00:00,-32.0027,-37.04293,-22.870286070585,-14.94765903794,-13.15
2018-11-15 08:00:00,-31.71505,-36.74208,-22.8180485143822,-14.9937707938485,-13.19
2018-11-15 09:00:00,-32.18032,-36.62593,-22.9099696521636,-15.0447072603301,-13.24
2018-11-15 10:00:00,-31.20168,-35.46122,-23.0320973207835,-15.0902219445217,-13.28
2018-11-15 11:00:00,-33.16767,-38.89833,-22.8890891714781,-15.1324039136133,-13.33
2018-11-15 12:00:00,-32.22993,-36.38441,-22.9495145061947,-15.1647122676513,-13.37
2018-11-15 13:00:00,-33.04663,-37.57725,-23.0535872498583,-15.2082052037777,-13.41
2018-11-15 14:00:00,-33.43332,-38.49379,-23.0579052120262,-15.2587175837157,-13.45
2018-11-15 15:00:00,-32.88796,-37.20717,-23.2831295768416,-15.3058256622746,-13.5
2018-11-15 16:00:00,-33.77023,-38.65498,-23.2147664052532,-15.3528090974232,-13.54
2018-11-15 17:00:00,-34.38233,-38.39853,-23.2239438447031,-15.3895059292631,-13.58
2018-11-15 18:00:00,-34.51722,-39.48355,-23.2650715205164,-15.4324299050396,-13.63
2018-11-15 19:00:00,-34.19508,-38.5729,-23.2656301903686,-15.4791785696319,-13.68
2018-11-15 20:00:00,-34.13126,-38.20022,-23.5960260758776,-15.5330976026308,-13.72
2018-11-15 21:00:00,-34.75763,-38.24275,-23.6586782425941,-15.5956146023688,-13.77
2018-11-15 22:00:00,-34.16277,-38.17848,-23.8947105295783,-15.6558206963041,-13.82
2018-11-15 23:00:00,-33.3887,-36.82264,-24.0145844439735,-15.7146498180738,-13.87
2018-11-16 00:00:00,-33.90044,-38.28209,-23.9555941024506,-15.761610624549,-13.92
2018-11-16 01:00:00,-33.24427,-37.82819,-23.941077353643,-15.8066978736522,-13.96
2018-11-16 02:00:00,-34.79227,-38.51376,-23.8115169947378,-15.8389172336269,-14
2018-11-16 03:00:00,-34.79384,-38.9918,-24.1743687234063,-15.8890785830931,-14.04
2018-11-16 04:00:00,-35.6208,-39.94797,-24.0750987679713,-15.948840908191,-14.08
2018-11-16 05:00:00,-34.82178,-38.40061,-24.2122044495854,-15.9947754300441,-14.13
2018-11-16 06:00:00,-35.23272,-38.51338,-24.2971889350538,-16.0371528729436,-14.16
2018-11-16 07:00:00,-34.64613,-38.26712,-24.2601293918984,-16.0769242152442,-14.21
2018-11-16 08:00:00,-35.16381,-39.09175,-24.3674032848766,-16.1219944825834,-14.25
2018-11-16 09:00:00,-35.57157,-39.23318,-24.4247633600138,-16.1579826415809,-14.3
2018-11-16 10:00:00,-35.37848,-38.8588,-24.9836727298123,-16.248759592075,-14.34
2018-11-16 11:00:00,-35.23881,-37.92117,-24.5276200232195,-16.2809683466194,-14.38
2018-11-16 12:00:00,-35.0778,-38.60139,-24.2231031965607,-16.2852987100063,-14.42
2018-11-16 13:00:00,-35.35819,-39.15882,-24.0308467853405,-16.3076638070822,-14.45
2018-11-16 14:00:00,-35.41892,-38.48569,-23.945344915247,-16.3098320099082,-14.49
2018-11-16 15:00:00,-35.12817,-37.4829,-23.7310529291866,-16.3257120260879,-14.52
2018-11-16 16:00:00,-35.21371,-37.1074,-23.74945312591,-16.3456860786586,-14.55
2018-11-16 17:00:00,-35.50779,-38.05103,-23.6550085187221,-16.3675963243699,-14.59
2018-11-16 18:00:00,-35.34003,-38.83255,-23.6770422553238,-16.3846952100791,-14.61
2018-11-16 19:00:00,-35.55413,-39.05691,-24.0825286444695,-16.4285477797433,-14.64
2018-11-16 20:00:00,-35.5892,-39.29742,-23.9678440041431,-16.4695392818275,-14.67
2018-11-16 21:00:00,-35.30719,-38.42289,-24.3397621923365,-16.5079051686599,-14.71
2018-11-16 22:00:00,-35.59509,-38.91969,-24.3777685514854,-16.5590910306582,-14.74
2018-11-16 23:00:00,-35.55156,-38.87209,-24.4706656331429,-16.603805165363,-14.78
2018-11-17 00:00:00,-35.55679,-38.99757,-24.8263189063977,-16.653381058034,-14.82
2018-11-17 01:00:00,-35.6967,-39.40927,-24.9025679287771,-16.714626058996,-14.85
2018-11-17 02:00:00,-35.53535,-39.04469,-24.9435355207233,-16.7599345077898,-14.89
2018-11-17 03:00:00,-35.01501,-38.83341,-25.0808364365685,-16.7970393385349,-14.92
2018-11-17 04:00:00,-36.64561,-39.81917,-25.2426078933872,-16.8419266819657,-14.95
2018-11-17 05:00:00,-37.39345,-41.26317,-25.2559002674502,-16.8997229775764,-14.99
2018-11-17 06:00:00,-37.31532,-40.51905,-25.1402706070444,-16.9303479650003,-15.03
2018-11-17 07:00:00,-37.3684,-39.33674,-25.6523836703738,-16.9831254665879,-15.06
2018-11-17 08:00:00,-36.90889,-38.88039,-25.395951401814,-17.0342476296995,-15.1
2018-11-17 09:00:00,-36.31589,-37.85363,-25.3286703205925,-17.0651881886637,-15.13
2018-11-17 10:00:00,-36.98759,-40.73622,-25.5434344648584,-17.0881000819397,-15.16
2018-11-17 11:00:00,-37.1723,-42.34279,-25.4834426141657,-17.1235225170462,-15.19
2018-11-17 12:00:00,-36.99959,-41.04176,-25.364141909971,-17.1431246967551,-15.22
2018-11-17 13:00:00,-36.89259,-39.92415,-25.1941910244003,-17.1526202077448,-15.26
2018-11-17 14:00:00,-36.27471,-39.12554,-25.1027150122196,-17.1774298993333,-15.29
2018-11-17 15:00:00,-35.54813,-38.44411,-25.0828880885063,-17.1981386850314,-15.32
2018-11-17 16:00:00,-36.86436,-39.29919,-25.4984579524814,-17.2448127986711,-15.36
2018-11-17 17:00:00,-36.29949,-37.70949,-25.3180018124613,-17.2832035542222,-15.39
2018-11-17 18:00:00,-36.35476,-37.55309,-25.0135760766898,-17.2995961569471,-15.39
2018-11-17 19:00:00,-35.78908,-37.87047,-24.7656697536572,-17.2991070119738,-15.41
2018-11-17 20:00:00,-35.27744,-37.38645,-24.8926155683539,-17.2995961569471,-15.45
2018-11-17 21:00:00,-35.18025,-35.09746,-24.3253670338187,-17.2910324487104,-15.45
2018-11-17 22:00:00,-34.75914,-35.08475,-23.9550149187972,-17.255813198501,-15.47
2018-11-17 23:00:00,-34.92794,-35.49838,-23.7217049725485,-17.2345474207193,-15.48
2018-11-18 00:00:00,-34.59485,-34.51632,-23.5056222113347,-17.2057115413136,-15.47
2018-11-18 01:00:00,-33.96711,-34.71381,-23.3820636876491,-17.1822681191808,-15.45
2018-11-18 02:00:00,-33.61571,-34.84045,-23.2106801038082,-17.1564719290691,-15.45
2018-11-18 03:00:00,-32.55409,-32.77785,-23.05654056607,-17.132283193073,-15.44
2018-11-18 04:00:00,-32.1896,-32.95494,-22.8541778287301,-17.1111794508224,-15.41
2018-11-18 05:00:00,-31.11844,-31.6041,-22.7297285000589,-17.0790983373412,-15.4
2018-11-18 06:00:00,-29.55328,-30.6291,-22.5132967045064,-17.0490131038642,-15.4
2018-11-18 07:00:00,-28.45414,-29.22084,-21.9097136570011,-16.98403003763,-15.37
2018-11-18 08:00:00,-27.9103,-29.46282,-21.5865487387169,-16.9037834964256,-15.34
2018-11-18 09:00:00,-27.67207,-29.82473,-21.442863395373,-16.8382237584771,-15.31
2018-11-18 10:00:00,-28.44287,-30.89853,-21.6297577666016,-16.7913745087492,-15.29
2018-11-18 11:00:00,-28.86339,-31.3804,-22.1402386074456,-16.7865309209439,-15.25
2018-11-18 12:00:00,-29.12966,-32.11347,-22.4058946658441,-16.788912265842,-15.24
2018-11-18 13:00:00,-30.059,-33.76591,-22.8879149210816,-16.8129650577191,-15.21
2018-11-18 14:00:00,-30.23723,-33.67954,-22.9453351330395,-16.8306569097401,-15.18
2018-11-18 15:00:00,-31.2142,-35.13108,-23.1135220768113,-16.8402156465532,-15.17
2018-11-18 16:00:00,-30.65233,-32.29771,-23.218848254665,-16.8642428693523,-15.17
2018-11-18 17:00:00,-29.79344,-30.92147,-22.7865792617477,-16.8605981276076,-15.18
2018-11-18 18:00:00,-29.29642,-30.65149,-22.3963396205012,-16.8406540413629,-15.18
2018-11-18 19:00:00,-28.15448,-30.94578,-22.3016377225473,-16.8464386095271,-15.18
2018-11-18 20:00:00,-27.95016,-31.33676,-22.1263973095421,-16.8292653638791,-15.19
2018-11-18 21:00:00,-28.1604,-31.8848,-22.3153344046506,-16.8059842577845,-15.18
2018-11-18 22:00:00,-29.1941,-32.62036,-22.3766905227944,-16.781751515271,-15.18
2018-11-18 23:00:00,-29.97898,-34.67673,-22.5276007314496,-16.7630586177158,-15.18
2018-11-19 00:00:00,-32.14263,-37.85588,-24.1386905151333,-16.8242867115077,-15.18
2018-11-19 01:00:00,-32.82342,-39.07491,-24.0549711377583,-16.909416714765,-15.17
2018-11-19 02:00:00,-33.51676,-39.70277,-24.5530624653795,-16.9589931977288,-15.18
2018-11-19 03:00:00,-33.99179,-40.81324,-24.6896584558302,-17.0125057314054,-15.21
2018-11-19 04:00:00,-34.10261,-38.89115,-24.919946549901,-17.0614067548241,-15.24
2018-11-19 05:00:00,-33.16734,-39.23449,-25.0667050180499,-17.1122271811685,-15.28
2018-11-19 06:00:00,-33.52634,-39.53046,-25.3810647710501,-17.1681228459915,-15.33
2018-11-19 07:00:00,-33.8044,-38.23166,-25.3315885208507,-17.2404192440264,-15.38
2018-11-19 08:00:00,-32.89711,-38.92929,-25.1363257740363,-17.2675104601559,-15.4
2018-11-19 09:00:00,-33.0154,-38.41615,-25.0369254081746,-17.2801752460467,-15.44
2018-11-19 10:00:00,-32.46827,-37.91422,-25.2080647120914,-17.3130192824584,-15.48
2018-11-19 11:00:00,-31.79931,-38.4189,-25.1172018388199,-17.3380332007816,-15.51
2018-11-19 12:00:00,-32.63511,-37.46958,-25.2451457871966,-17.3687031583165,-15.55
2018-11-19 13:00:00,-32.96245,-39.1841,-25.2984022969104,-17.4109842874134,-15.58
2018-11-19 14:00:00,-35.74411,-43.72896,-25.6407107969314,-17.4688670555117,-15.61
2018-11-19 15:00:00,-35.02662,-40.21379,-25.4039643891031,-17.5047990799097,-15.63
2018-11-19 16:00:00,-32.98769,-37.2233,-25.4865672147891,-17.5431249460113,-15.67
2018-11-19 17:00:00,-32.94179,-39.75961,-25.4916433523861,-17.571175500118,-15.7
2018-11-19 18:00:00,-33.93254,-38.85182,-25.7658128627471,-17.5982309759104,-15.73
2018-11-19 19:00:00,-37.00205,-40.88234,-26.2378259328912,-17.683401453723,-15.76
2018-11-19 20:00:00,-34.11406,-39.00148,-25.9334025032833,-17.7124842804107,-15.79
2018-11-19 21:00:00,-34.13858,-38.94783,-25.9376217773239,-17.7391173042117,-15.82
2018-11-19 22:00:00,-33.66115,-39.24233,-25.7910929525077,-17.7418336696613,-15.85
2018-11-19 23:00:00,-34.03564,-39.0279,-25.7221126882342,-17.7460252731642,-15.88
2018-11-20 00:00:00,-33.67393,-39.27954,-25.8740566946088,-17.7832882375528,-15.91
2018-11-20 01:00:00,-34.48769,-39.91172,-25.7083358658755,-17.8010655201688,-15.95
2018-11-20 02:00:00,-34.40799,-38.74825,-25.5502909246155,-17.8161327685452,-15.97
2018-11-20 03:00:00,-33.85723,-39.72506,-25.6189169604154,-17.8307059965359,-16
2018-11-20 04:00:00,-33.81822,-38.90611,-25.6960607488017,-17.8484990380527,-16.03
2018-11-20 05:00:00,-35.02993,-39.74422,-25.6269779784822,-17.8813880108115,-16.05
2018-11-20 06:00:00,-33.71438,-38.24227,-25.5839873511359,-17.8972197611854,-16.08
2018-11-20 07:00:00,-34.14784,-38.62518,-25.6679311160032,-17.91973498856,-16.1
2018-11-20 08:00:00,-34.06858,-40.27589,-25.7044449313431,-17.9474614922438,-16.13
2018-11-20 09:00:00,-34.50546,-38.96437,-25.6769063074196,-17.9576145744786,-16.14
2018-11-20 10:00:00,-36.6612,-40.93572,-25.6401238538421,-17.9851132408326,-16.17
2018-11-20 11:00:00,-35.71181,-37.9895,-25.5917469229978,-18.0089135301974,-16.19
2018-11-20 12:00:00,-34.11947,-36.52269,-25.524367065056,-18.0121349568279,-16.21
2018-11-20 13:00:00,-32.76319,-35.98118,-25.4143528787186,-18.0384223776856,-16.23
2018-11-20 14:00:00,-31.48612,-35.07502,-25.1505788864903,-18.0332116853388,-16.25
2018-11-20 15:00:00,-31.81,-35.68867,-24.963826902223,-18.0090048229787,-16.25
2018-11-20 16:00:00,-31.24335,-35.29718,-24.8057498515084,-18.0047316208217,-16.25
2018-11-20 17:00:00,-31.81345,-35.81582,-24.7627276609144,-17.9838922224675,-16.28
2018-11-20 18:00:00,-31.36992,-34.96177,-24.7087873015564,-17.9830318777222,-16.28
2018-11-20 19:00:00,-31.02179,-35.21091,-24.6160904438917,-17.9832969319332,-16.29
2018-11-20 20:00:00,-29.83282,-32.61146,-24.3943279319447,-17.967404719417,-16.29
2018-11-20 21:00:00,-29.1496,-29.18681,-23.8616673252468,-17.9408704130939,-16.29
2018-11-20 22:00:00,-28.07113,-30.19033,-23.335941817369,-17.881747968159,-16.27
2018-11-20 23:00:00,-25.48379,-28.40248,-22.7828337086811,-17.8153401057043,-16.26
2018-11-21 00:00:00,-25.45258,-26.65522,-22.3100320563472,-17.7395455119595,-16.24
2018-11-21 01:00:00,-24.61725,-25.51687,-21.4411692677195,-17.638958144322,-16.21
2018-11-21 02:00:00,-24.66464,-24.60952,-20.7901212145534,-17.5094505212125,-16.17
2018-11-21 03:00:00,-23.85382,-25.49428,-20.4354064498879,-17.3961620179896,-16.12
2018-11-21 04:00:00,-23.69786,-24.68217,-20.3300484854728,-17.3002655201756,-16.07
2018-11-21 05:00:00,-22.29978,-23.80975,-20.2127224295213,-17.2247124220504,-16.02
2018-11-21 06:00:00,-21.80658,-22.28987,-19.8657799373727,-17.1419266383824,-15.97
2018-11-21 07:00:00,-21.44893,-21.8256,-19.4369683714048,-17.048346717142,-15.92
2018-11-21 08:00:00,-21.35662,-22.96528,-19.0244073828454,-16.944566461996,-15.86
2018-11-21 09:00:00,-20.69489,-21.38636,-18.8643416602202,-16.8427779621749,-15.8
2018-11-21 10:00:00,-20.51305,-21.00789,-18.6285193666541,-16.7573418360017,-15.75
2018-11-21 11:00:00,-20.68211,-20.65541,-18.3483878769408,-16.664531829594,-15.69
2018-11-21 12:00:00,-20.0223,-19.91461,-18.1128986844671,-16.5729949053368,-15.63
2018-11-21 13:00:00,-19.66918,-19.60591,-17.8971329990311,-16.4805498207407,-15.57
2018-11-21 14:00:00,-20.0659,-20.21676,-17.7209367538071,-16.3924417675569,-15.51
2018-11-21 15:00:00,-20.88341,-24.68638,-17.7531937149689,-16.3144934861984,-15.45
2018-11-21 16:00:00,-22.89941,-28.71277,-18.3176794666512,-16.2693786547032,-15.4
2018-11-21 17:00:00,-24.09984,-24.40694,-19.0046615438718,-16.2741171346903,-15.34
2018-11-21 18:00:00,-21.66302,-21.88808,-18.9407738035208,-16.2799775083145,-15.3
2018-11-21 19:00:00,-22.57695,-22.47512,-18.5946998665744,-16.2420299785306,-15.26
2018-11-21 20:00:00,-22.34529,-22.09099,-18.3636001470064,-16.194812870192,-15.23
2018-11-21 21:00:00,-22.31249,-22.12169,-18.2873652248087,-16.1468621410073,-15.19
2018-11-21 22:00:00,-22.28012,-22.22956,-18.1446627656264,-16.0965609147299,-15.15
2018-11-21 23:00:00,-22.37026,-22.80567,-18.0224135371645,-16.0424699294872,-15.11
2018-11-22 00:00:00,-22.48565,-24.21601,-18.062555747677,-15.9970249853586,-15.07
2018-11-22 01:00:00,-23.24736,-27.02647,-18.4076212356985,-15.9655301785249,-15.03
2018-11-22 02:00:00,-24.10054,-27.7191,-18.8372719302648,-15.9619352557725,-14.99
2018-11-22 03:00:00,-23.88391,-27.0156,-19.0888530592481,-15.9817245694793,-14.96
2018-11-22 04:00:00,-24.11411,-27.47695,-19.4540550555424,-15.9905661251187,-14.94
2018-11-22 05:00:00,-24.06578,-26.88273,-19.7443008010077,-16.0168715872148,-14.92
2018-11-22 06:00:00,-23.68536,-28.84408,-19.8197819889915,-16.0448640131763,-14.91
2018-11-22 07:00:00,-23.72956,-30.03888,-20.20007799057,-16.0520426162826,-14.91
2018-11-22 08:00:00,-24.779,-33.64445,-20.8683426472632,-16.1144924057551,-14.88
2018-11-22 09:00:00,-24.80299,-30.1772,-20.4877329184237,-16.1307003883621,-14.88
2018-11-22 10:00:00,-24.85162,-26.32023,-20.286490271971,-16.1311462310631,-14.88
2018-11-22 11:00:00,-24.33275,-25.73518,-19.8322944548894,-16.1075798627074,-14.88
2018-11-22 12:00:00,-24.39218,-27.52226,-19.6671573149311,-16.0768611793474,-14.88
2018-11-22 13:00:00,-24.02405,-29.50369,-19.7415407416958,-16.051391509282,-14.87
2018-11-22 14:00:00,-24.06814,-30.19919,-20.0058796860144,-16.0454310464872,-14.85
2018-11-22 15:00:00,-24.08081,-28.92245,-20.0775556755639,-16.0681208215626,-14.85
2018-11-22 16:00:00,-23.70213,-30.29466,-20.2093926865014,-16.0718941519843,-14.85
2018-11-22 17:00:00,-23.95162,-30.7367,-20.5052895536612,-16.0779790254201,-14.85
2018-11-22 18:00:00,-24.95014,-32.36778,-20.6300993441387,-16.0994321265802,-14.84
2018-11-22 19:00:00,-25.52913,-31.9447,-20.7657706894908,-16.1304312018748,-14.84
2018-11-22 20:00:00,-25.93254,-32.24821,-21.0102702981011,-16.1591356195185,-14.84
2018-11-22 21:00:00,-25.25817,-28.41154,-21.0358856185661,-16.19079625081,-14.86
2018-11-22 22:00:00,-24.60362,-24.79603,-20.6446351289222,-16.2028300536971,-14.87
2018-11-22 23:00:00,-24.45334,-26.5302,-20.1024574945385,-16.1688905086508,-14.89
2018-11-23 00:00:00,-24.64164,-28.75324,-20.0366508428581,-16.1435427890357,-14.9
2018-11-23 01:00:00,-25.31963,-31.30438,-20.0989815803519,-16.1258425939635,-14.88
2018-11-23 02:00:00,-25.78,-32.72795,-20.7607272054361,-16.1377963992324,-14.87
2018-11-23 03:00:00,-26.41306,-34.30961,-21.3804179770386,-16.1984760541199,-14.87
2018-11-23 04:00:00,-26.40879,-33.55049,-21.4667944497022,-16.243610128029,-14.87
2018-11-23 05:00:00,-27.38859,-33.46698,-21.6406188194738,-16.285644477711,-14.9
2018-11-23 06:00:00,-26.51645,-32.4133,-21.5715376434702,-16.3072799504414,-14.9
2018-11-23 07:00:00,-28.10238,-33.80232,-21.704451263588,-16.3301173151829,-14.92
2018-11-23 08:00:00,-28.21489,-33.91298,-21.7466103541126,-16.3580206973929,-14.94
2018-11-23 09:00:00,-27.54388,-32.52029,-21.7783277503563,-16.3847332223819,-14.96
2018-11-23 10:00:00,-28.47681,-33.89471,-21.9953557525064,-16.4117026550605,-14.98
2018-11-23 11:00:00,-27.56687,-31.01956,-22.2845677097231,-16.4690401966501,-15
2018-11-23 12:00:00,-26.95005,-27.68485,-21.5493385242368,-16.4786800436256,-15.01
2018-11-23 13:00:00,-26.74432,-29.51515,-21.1054134868963,-16.4459007428424,-15.03
2018-11-23 14:00:00,-28.01529,-29.5492,-20.8106258657741,-16.4206106280235,-15.04
2018-11-23 15:00:00,-25.4251,-24.06868,-20.377356388136,-16.3748634982692,-15.04
2018-11-23 16:00:00,-25.0891,-23.93758,-20.0623191695151,-16.3320415648612,-15.04
2018-11-23 17:00:00,-23.26309,-22.76832,-19.6901201082715,-16.2786873345084,-15.02
2018-11-23 18:00:00,-22.4517,-22.83884,-19.2116787411971,-16.2132868104327,-15.02
2018-11-23 19:00:00,-21.5914,-22.80415,-18.9940580395753,-16.1430421671723,-14.99
2018-11-23 20:00:00,-21.33433,-22.04991,-18.5698851815506,-16.0721378716336,-14.97
2018-11-23 21:00:00,-20.91907,-22.00212,-18.4199064291332,-15.9948845483966,-14.94
2018-11-23 22:00:00,-21.74589,-22.79543,-18.4858079846569,-15.9444375934112,-14.9
2018-11-23 23:00:00,-22.23896,-22.23117,-18.3866722360191,-15.89815434516,-14.87
